 file  region                                  year  ratio
     <chr> <chr>                                  <int>  <dbl>
 312 at96h [334]AT334 - Tiroler Oberland           1996  1.14 
 313 at96h [335]AT335 - Tiroler Unterland          1996 NA    
 314 at96h [341]AT341 - Bludenz-Bregenzer Wald     1996  0.654
 315 at96h [342]AT342 - Rheintal-Bodenseegebiet    1996  1.15 
 316 at96h <NA>                                    1996 NA    
 317 at97h [111]AT111 - Mittelburgenland           1997  0.982
 318 at97h [112]AT112 - Nordburgenland             1997 NA    
 319 at97h [113]AT113 - Südburgenland              1997  1.23 
 320 at97h [121]AT121 - Mostviertel-Eisenwurzen    1997  1.39 
 321 at97h [122]AT122 - Niederösterreich-Süd       1997  1.57 
 322 at97h [123]AT123 - Sankt Pölten               1997  0.908
 323 at97h [124]AT124 - Waldviertel                1997  1.07 
 324 at97h [125]AT125 - Weinviertel                1997  1.49 
 325 at97h [126]AT126 - Wiener Umland/Nordteil     1997  1.41 
 326 at97h [127]AT127 - Wiener Umland/Südteil      1997  1.22 
 327 at97h [131]AT131 - Wien                       1997 NA    
 328 at97h [211]AT211 - Klagenfurt-Villach         1997  1.26 
 329 at97h [212]AT212 - Oberkärnten                1997  1.26 
 330 at97h [213]AT213 - Unterkärnten               1997 NA    
 331 at97h [221]AT221 - Graz                       1997  1.36 
 332 at97h [222]AT222 - Liezen                     1997  1.20 
 333 at97h [223]AT223 - Östliche Obersteiermark    1997  0.532
 334 at97h [224]AT224 - Oststeiermark              1997 NA    
 335 at97h [225]AT225 - West- und Südsteiermark    1997  0.704
 336 at97h [226]AT226 - Westliche Obersteiermark   1997  1.69 
 337 at97h [311]AT311 - Innviertel                 1997 NA    
 338 at97h [312]AT312 - Linz-Wels                  1997  1.18 
 339 at97h [313]AT313 - Mühlviertel                1997  1.07 
 340 at97h [314]AT314 - Steyr-Kirchdorf            1997  1.26 
 341 at97h [315]AT315 - Traunviertel               1997  0.826
 342 at97h [321]AT321 - Lungau                     1997 NA    
 343 at97h [322]AT322 - Pinzgau-Pongau             1997  0.796
 344 at97h [323]AT323 - vSalzburg und Umgebung     1997 NA    
 345 at97h [331]AT331 - Außerfern                  1997  0.710
 346 at97h [332]AT332 - Innsbruck                  1997  1.38 
 347 at97h [333]AT333 - Osttirol                   1997 NA    
 348 at97h [334]AT334 - Tiroler Oberland           1997  0.965
 349 at97h [335]AT335 - Tiroler Unterland          1997  1.21 
 350 at97h [341]AT341 - Bludenz-Bregenzer Wald     1997  0.697
 351 at97h [342]AT342 - Rheintal-Bodenseegebiet    1997  0.958
 352 at97h <NA>                                    1997  0.873
 353 at98h [111]AT111 - Mittelburgenland           1998  2.55 
 354 at98h [112]AT112 - Nordburgenland             1998  1.35 
 355 at98h [113]AT113 - Südburgenland              1998  1.10 
 356 at98h [121]AT121 - Mostviertel-Eisenwurzen    1998  1.43 
 357 at98h [122]AT122 - Niederösterreich-Süd       1998 NA    
 358 at98h [123]AT123 - Sankt Pölten               1998  1.13 
 359 at98h [124]AT124 - Waldviertel                1998 NA    
 360 at98h [125]AT125 - Weinviertel                1998  1.69 
 361 at98h [126]AT126 - Wiener Umland/Nordteil     1998  1.33 
 362 at98h [127]AT127 - Wiener Umland/Südteil      1998  1.11 
 363 at98h [131]AT131 - Wien                       1998 NA    
 364 at98h [210]AT21 - Kärnten                     1998 NA    
 365 at98h [211]AT211 - Klagenfurt-Villach         1998 NA    
 366 at98h [212]AT212 - Oberkärnten                1998  1.28 
 367 at98h [213]AT213 - Unterkärnten               1998  1.46 
 368 at98h [221]AT221 - Graz                       1998  1.58 
 369 at98h [222]AT222 - Liezen                     1998  1.13 
 370 at98h [223]AT223 - Östliche Obersteiermark    1998  0.791
 371 at98h [224]AT224 - Oststeiermark              1998  1.02 
 372 at98h [225]AT225 - West- und Südsteiermark    1998  0.859
 373 at98h [226]AT226 - Westliche Obersteiermark   1998  1.47 
 374 at98h [311]AT311 - Innviertel                 1998  0.801
 375 at98h [312]AT312 - Linz-Wels                  1998  1.10 
 376 at98h [313]AT313 - Mühlviertel                1998 NA    
 377 at98h [314]AT314 - Steyr-Kirchdorf            1998  1.06 
 378 at98h [315]AT315 - Traunviertel               1998  0.915
 379 at98h [321]AT321 - Lungau                     1998 NA    
 380 at98h [322]AT322 - Pinzgau-Pongau             1998  0.655
 381 at98h [323]AT323 - vSalzburg und Umgebung     1998 NA    
 382 at98h [331]AT331 - Außerfern                  1998  0.701
 383 at98h [332]AT332 - Innsbruck                  1998  1.32 
 384 at98h [333]AT333 - Osttirol                   1998  1.42 
 385 at98h [334]AT334 - Tiroler Oberland           1998  0.857
 386 at98h [335]AT335 - Tiroler Unterland          1998  1.30 
 387 at98h [341]AT341 - Bludenz-Bregenzer Wald     1998  0.883
 388 at98h [342]AT342 - Rheintal-Bodenseegebiet    1998  1.17 
 389 at98h <NA>                                    1998  1.38 
 390 at99h [111]AT111 - Mittelburgenland           1999  2.89 
 391 at99h [112]AT112 - Nordburgenland             1999  1.51 
 392 at99h [113]AT113 - Südburgenland              1999  0.942
 393 at99h [121]AT121 - Mostviertel-Eisenwurzen    1999  1.45 
 394 at99h [122]AT122 - Niederösterreich-Süd       1999 NA    
 395 at99h [123]AT123 - Sankt Pölten               1999  0.687
 396 at99h [124]AT124 - Waldviertel                1999  1.51 
 397 at99h [125]AT125 - Weinviertel                1999  1.28 
 398 at99h [126]AT126 - Wiener Umland/Nordteil     1999  1.66 
 399 at99h [127]AT127 - Wiener Umland/Südteil      1999  1.18 
 400 at99h [131]AT131 - Wien                       1999 NA    
 401 at99h [211]AT211 - Klagenfurt-Villach         1999  1.20 
 402 at99h [212]AT212 - Oberkärnten                1999  1.16 
 403 at99h [213]AT213 - Unterkärnten               1999  1.62 
 404 at99h [221]AT221 - Graz                       1999 NA    
 405 at99h [222]AT222 - Liezen                     1999  1.49 
 406 at99h [223]AT223 - Östliche Obersteiermark    1999  0.661
 407 at99h [224]AT224 - Oststeiermark              1999  1.04 
 408 at99h [225]AT225 - West- und Südsteiermark    1999  0.996
 409 at99h [226]AT226 - Westliche Obersteiermark   1999  1.51 
 410 at99h [311]AT311 - Innviertel                 1999  0.731
 411 at99h [312]AT312 - Linz-Wels                  1999  1.26 
 412 at99h [313]AT313 - Mühlviertel                1999 NA    
 413 at99h [314]AT314 - Steyr-Kirchdorf            1999  0.869
 414 at99h [315]AT315 - Traunviertel               1999  1.01 
 415 at99h [321]AT321 - Lungau                     1999 NA    
 416 at99h [322]AT322 - Pinzgau-Pongau             1999  0.780
 417 at99h [323]AT323 - vSalzburg und Umgebung     1999  0.888
 418 at99h [331]AT331 - Außerfern                  1999  0.836
 419 at99h [332]AT332 - Innsbruck                  1999  2.08 
 420 at99h [333]AT333 - Osttirol                   1999  1.36 
 421 at99h [334]AT334 - Tiroler Oberland           1999  1.09 
 422 at99h [335]AT335 - Tiroler Unterland          1999  1.38 
 423 at99h [341]AT341 - Bludenz-Bregenzer Wald     1999  0.828
 424 at99h [342]AT342 - Rheintal-Bodenseegebiet    1999 NA    
 425 at99h <NA>                                    1999  2.93 
 426 be00h [1]Brussels Capital Region              2000 NA    
 427 be00h [2]Flemish Region                       2000 NA    
 428 be00h [3]Walloon Region                       2000 NA    
 429 be03h [1]Brussels Capital Region              2003 NA    
 430 be03h [2]Flemish Region                       2003 NA    
 431 be03h [3]Walloon Region                       2003 NA    
 432 be04h [1]Brussels Capital Region              2004 NA    
 433 be04h [2]Flemish Region                       2004 NA    
 434 be04h [3]Walloon Region                       2004 NA    
 435 be05h [1]Brussels Capital Region              2005  0.973
 436 be05h [2]Flemish Region                       2005  1.06 
 437 be05h [3]Walloon Region                       2005 NA    
 438 be06h [1]Brussels Capital Region              2006  1.06 
 439 be06h [2]Flemish Region                       2006  1.07 
 440 be06h [3]Walloon Region                       2006  1.16 
 441 be07h [1]Brussels Capital Region              2007  1.03 
 442 be07h [2]Flemish Region                       2007  1.01 
 443 be07h [3]Walloon Region                       2007  1.27 
 444 be08h [1]Brussels Capital Region              2008  1.07 
 445 be08h [2]Flemish Region                       2008  1.06 
 446 be08h [3]Walloon Region                       2008  1.16 
 447 be09h [1]Brussels Capital Region              2009  1.19 
 448 be09h [2]Flemish Region                       2009  1.14 
 449 be09h [3]Walloon Region                       2009  1.17 
 450 be10h [1]Brussels Capital Region              2010  1.11 
 451 be10h [2]Flemish Region                       2010  1.20 
 452 be10h [3]Walloon Region                       2010  1.20 
 453 be11h [1]Brussels Capital Region              2011  1.15 
 454 be11h [2]Flemish Region                       2011  1.18 
 455 be11h [3]Walloon Region                       2011  1.14 
 456 be12h [1]Brussels Capital Region              2012  1.13 
 457 be12h [2]Flemish Region                       2012  1.11 
 458 be12h [3]Walloon Region                       2012  1.15 
 459 be13h [1]Brussels Capital Region              2013  1.03 
 460 be13h [2]Flemish Region                       2013  1.23 
 461 be13h [3]Walloon Region                       2013  1.18 
 462 be14h [1]Brussels Capital Region              2014  1.03 
 463 be14h [2]Flemish Region                       2014  1.14 
 464 be14h [3]Walloon Region                       2014  1.21 
 465 be15h [1]Brussels Capital Region              2015  1.10 
 466 be15h [2]Flemish Region                       2015  1.16 
 467 be15h [3]Walloon Region                       2015  1.22 
 468 be16h [1]Brussels Capital Region              2016  1.10 
 469 be16h [2]Flemish Region                       2016  1.07 
 470 be16h [3]Walloon Region                       2016  1.17 
 471 be17h [1]Brussels Capital Region              2017  1.14 
 472 be17h [2]Flemish Region                       2017  1.27 
 473 be17h [3]Walloon Region                       2017  1.18 
 474 be88h [1]Brussels Capital Region              1988  1.08 
 475 be88h [2]Flemish Region                       1988  0.945
 476 be88h [3]Walloon Region                       1988  1.04 
 477 be92h [1]Brussels Capital Region              1992 NA    
 478 be92h [2]Flemish Region                       1992 NA    
 479 be92h [3]Walloon Region                       1992 NA    
 480 be95h [1]Brussels Capital Region              1995 NA    
 481 be95h [2]Flemish Region                       1995 NA    
 482 be95h [3]Walloon Region                       1995 NA    
 483 be97h [1]Brussels Capital Region              1997  1.11 
 484 be97h [2]Flemish Region                       1997  1.16 
 485 be97h [3]Walloon Region                       1997  1.08 
 486 de00h [10]DEA - North Rhine-Westphalia        2000  1.19 
 487 de00h [11]DEB - Rhineland-Palatinate          2000  1.04 
 488 de00h [12]DEC - Saarland                      2000  1.02 
 489 de00h [13]DED - Saxony                        2000  1.21 
 490 de00h [14]DEE - Saxony-Anhalt                 2000  1.38 
 491 de00h [15]DEF - Schleswig-Holstein            2000  1.17 
 492 de00h [16]DEG - Thuringia                     2000  1.68 
 493 de00h [1]DE1 - Baden-Wuerttemberg             2000  1.14 
 494 de00h [2]DE2 - Bavaria                        2000  1.20 
 495 de00h [3]DE3 - Berlin                         2000  1.32 
 496 de00h [4]DE4 - Brandenburg                    2000  1.40 
